"주차장관리번호",주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
156-1-000025,대경아파트 인근,공영,노상,대구광역시 달서구 성당로 137,대구광역시 달서구 성당동 118-6,17,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.84738805,128.5669003,2022-05-31
156-1-000026,대구광역시종합복지회관 인근,공영,노상,대구광역시 달서구 성당로 187,대구광역시 달서구 성당동 72-10,21,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.84972658,128.5698397,2022-05-31
156-1-000027,대구남부초등학교 인근,공영,노상,대구광역시 달서구 야외음악당로15길 46,대구광역시 달서구 성당동 660,61,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.84443849,128.5499641,2022-05-31
156-1-000028,대구지방검찰청 서부지청인근,공영,노상,대구광역시 달서구 장산남로 40,대구광역시 달서구 용산동 230-32,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.85288209,128.5262857,2022-05-31
156-1-000029,대구지방법원 서부지청인근,공영,노상,대구광역시 달서구 장산남로 30,대구광역시 달서구 용산동 230,35,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.85306572,128.5275712,2022-05-31
156-1-000030,대림어린이공원 인근,공영,노상,대구광역시 달서구 와룡로46길 22-1,대구광역시 달서구 죽전동 253-1,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85223055,128.5387276,2022-05-31
156-1-000031,동우상가아파트 인근,공영,노상,대구광역시 달서구 죽전1길 82,대구광역시 달서구 죽전동 251,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85262612,128.5392595,2022-05-31
156-1-000032,동화로즈빌아파트 인근,공영,노상,대구광역시 달서구 죽전1길 82,대구광역시 달서구 죽전동 251,11,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85262612,128.5392595,2022-05-31
156-1-000033,동흥하우젠트 인근,공영,노상,대구광역시 달서구 와룡로13길 77,대구광역시 달서구 본리동 662-4,2,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83782984,128.532418,2022-05-31
156-1-000034,무지개빌라트 인근,공영,노상,대구광역시 달서구 대명천로8길 28-4,대구광역시 달서구 성당동 454-3,6,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83995854,128.5558996,2022-05-31
156-1-000035,방송통신중학교 인근,공영,노상,대구광역시 달서구 야외음악당로 42,대구광역시 달서구 성당동 434-1,6,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.84137518,128.5536181,2022-05-31
156-1-000036,본리롯데캐슬1차아파트 인근,공영,노상,대구광역시 달서구 대명천로 101,대구광역시 달서구 본리동 193-3,11,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83903418,128.5471926,2022-05-31
156-1-000037,삼정그린빌아파트 인근,공영,노상,대구광역시 달서구 야외음악당로39길 54,대구광역시 달서구 두류동 486-2,29,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85414356,128.5543603,2022-05-31
156-1-000038,상인성지한서아파트 인근,공영,노상,대구광역시 달서구 상화북로 195,대구광역시 달서구 상인동 1522,5,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.81403472,128.5465284,2022-05-31
156-1-000039,상인중학교 인근,공영,노상,대구광역시 달서구 상인로 34,대구광역시 달서구 상인동 1561,36,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.81135533,128.5501219,2022-05-31
156-1-000040,상인평강맨션 인근,공영,노상,대구광역시 달서구 상인서로 3,대구광역시 달서구 상인동 1557,18,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.8113905,128.5471573,2022-05-31
156-1-000041,상화로35길 인근,공영,노상,대구광역시 달서구 월배로 95-17,대구광역시 달서구 진천동 576-20,2,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.81474685,128.5242074,2022-05-31
156-1-000042,상화북로 인근,공영,노상,대구광역시 달서구 상화북로 80,대구광역시 달서구 상인동 1458-18,26,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.8114998,128.5349196,2022-05-31
156-1-000043,서당로인근,공영,노상,대구광역시 달서구 서당로 27,대구광역시 달서구 신당동 1812-4,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.85427555,128.4954165,2022-05-31
156-1-000044,선원로인근노상공영주차장,공영,노상,대구광역시 달서구 선원로 100,대구광역시 달서구 이곡동 1188,64,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.85760607,128.5038436,2022-05-31
156-1-000045,성당더샵아파트 인근,공영,노상,대구광역시 달서구 장기로 115,대구광역시 달서구 성당동 834,19,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.84314371,128.5473095,2022-05-31
156-1-000046,성당제림하이츠아파트 인근,공영,노상,대구광역시 달서구 당산로30길 12,대구광역시 달서구 성당동 695-44,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.84907351,128.5475164,2022-05-31
156-1-000047,성서공단남로23길 인근,공영,노상,대구광역시 달서구 성서공단남로23길 7,대구광역시 달서구 월암동 1-182,4,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.8310385,128.5042369,2022-05-31
156-1-000048,성서공단남로32길 인근,공영,노상,대구광역시 달서구 성서동로 17,대구광역시 달서구 월암동 922-7,5,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82500646,128.5090019,2022-05-31
156-1-000049,성서공단남로36길 인근,공영,노상,대구광역시 달서구 성서공단남로36길 23,대구광역시 달서구 월암동 927,17,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82819092,128.5125862,2022-05-31
156-1-000050,성서공단남로36길 인근,공영,노상,대구광역시 달서구 성서공단남로36길 17,대구광역시 달서구 월암동 929-6,3,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82881424,128.5122582,2022-05-31
156-1-000051,성서공단로25길인근노상공영주차장,공영,노상,대구광역시 달서구 달서대로88길 3,대구광역시 달서구 갈산동 358,12,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83845458,128.4925543,2022-05-31
156-1-000052,성서공단로54길 인근,공영,노상,대구광역시 달서구 성서로36길 42,대구광역시 달서구 월암동 1041,15,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83262682,128.5122717,2022-05-31
156-1-000053,성서공단로54길 인근,공영,노상,대구광역시 달서구 성서로36길 35,대구광역시 달서구 월암동 1015,18,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.8334507,128.5114136,2022-05-31
156-1-000054,성서공단로58길 인근,공영,노상,대구광역시 달서구 성서동로 149,대구광역시 달서구 월암동 1028,50,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83351879,128.5144579,2022-05-31
156-1-000055,성서공단로58길 인근,공영,노상,대구광역시 달서구 성서공단로58길 30,대구광역시 달서구 월암동 1023,30,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83315329,128.5135147,2022-05-31
156-1-000056,성서공단로인근노상공영주차장,공영,노상,대구광역시 달서구 달서대로88길 3,대구광역시 달서구 갈산동 358,169,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.83845458,128.4925543,2022-05-31
156-1-000057,성서공단로인근노상공영주차장,공영,노상,대구광역시 달서구 달서대로 431,대구광역시 달서구 갈산동 358,29,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.83778315,128.4913688,2022-05-31
156-1-000058,성서공단북로인근,공영,노상,대구광역시 달서구 성서공단북로 213,대구광역시 달서구 신당동 1184-4,149,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.84484348,128.4964204,2022-05-31
156-1-000059,성서로24길 인근,공영,노상,대구광역시 달서구 성서공단남로32길 33,대구광역시 달서구 월암동 925,6,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82739962,128.5100355,2022-05-31
156-1-000060,성서로36길 인근,공영,노상,대구광역시 달서구 성서로36길 68,대구광역시 달서구 월암동 1087-1,65,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83279618,128.5148185,2022-05-31
156-1-000061,성서로인근,공영,노상,대구광역시 달서구 성서로 236,대구광역시 달서구 장동 306-70,188,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.83783734,128.5078444,2022-05-31
156-1-000062,성서서로25길인근,공영,노상,대구광역시 달서구 달서대로88길 3,대구광역시 달서구 갈산동 358,32,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83845458,128.4925543,2022-05-31
156-1-000063,성서서로인근,공영,노상,대구광역시 달서구 신당로 55,대구광역시 달서구 신당동 1762,185,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.85384502,128.4974507,2022-05-31
156-1-000064,세강병원북편교차로 인근,공영,노상,대구광역시 달서구 대명천로 67,대구광역시 달서구 성당동 828-3,172,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.83850326,128.5518159,2022-05-31
156-1-000065,송현로12길인근,공영,노상,대구광역시 달서구 송현로12길 29,대구광역시 달서구 송현동 798-258,3,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82440635,128.5470255,2022-05-31
156-1-000066,송현로16길인근,공영,노상,대구광역시 달서구 월배로69길 39,대구광역시 달서구 송현동 1917,2,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82739521,128.5458286,2022-05-31
156-1-000067,송현로2길인근,공영,노상,대구광역시 달서구 송현로2길 27,대구광역시 달서구 송현동 1957-36,6,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.8217455,128.5513787,2022-05-31
156-1-000068,신당로인근,공영,노상,대구광역시 달서구 신당로 14,대구광역시 달서구 신당동 1815,68,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.85350469,128.4937704,2022-05-31
156-1-000069,신당중학교인근,공영,노상,대구광역시 달서구 서당로 30,대구광역시 달서구 신당동 1846-1,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.85457293,128.4963841,2022-05-31
156-1-000070,신당초등인근,공영,노상,대구광역시 달서구 서당로 14,대구광역시 달서구 신당동 1844-2,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.85329967,128.496288,2022-05-31
156-1-000071,앞산순환로39길인근,공영,노상,대구광역시 달서구 송현로8안길 35,대구광역시 달서구 송현동 1952-1,9,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82190208,128.5506493,2022-05-31
156-1-000072,앞산순환로45길인근,공영,노상,대구광역시 달서구 월배로68길 91,대구광역시 달서구 송현동 1961,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82418641,128.5517497,2022-05-31
156-1-000073,앞산순환로49안길인근,공영,노상,대구광역시 달서구 앞산순환로49길 37,대구광역시 달서구 송현동 1973-9,38,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82636173,128.5533367,2022-05-31
156-1-000074,앞산순환로61길인근,공영,노상,대구광역시 달서구 중흥로 67,대구광역시 달서구 송현동 2012-2,4,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82864939,128.5592294,2022-05-31
156-1-000075,와룡공원인근,공영,노상,대구광역시 달서구 선원남로 5,대구광역시 달서구 이곡동 1189,65,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.85778877,128.5007069,2022-05-31
156-1-000076,와룡로10길인근노상공영주차장,공영,노상,대구광역시 달서구 두류공원로 200,대구광역시 달서구 두류동 1150-33,4,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85485542,128.564821,2022-05-31
156-1-000077,와룡로10길인근노상공영주차장,공영,노상,대구광역시 달서구 공원순환로 7,대구광역시 달서구 두류동 1150-33,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85074542,128.5616516,2022-05-31
156-1-000078,와룡로10길인근노상공영주차장,공영,노상,대구광역시 달서구 공원순환로 8,대구광역시 달서구 두류동 1150-33,27,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85261176,128.5604336,2022-05-31
156-1-000079,와룡로45길인근,공영,노상,대구광역시 달서구 와룡로49길 55,대구광역시 달서구 죽전동 402-17,3,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85426241,128.5341446,2022-05-31
156-1-000080,와룡로49길인근,공영,노상,대구광역시 달서구 와룡로51길 56-2,대구광역시 달서구 죽전동 394-3,7,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.8557133,128.5341986,2022-05-31
156-1-000081,와룡로51길인근,공영,노상,대구광역시 달서구 월배로80길 96-3,대구광역시 달서구 송현동 384,3,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82703645,128.5552558,2022-05-31
156-1-000082,용산보성타운인근,공영,노상,대구광역시 달서구 용산서로 37,대구광역시 달서구 용산동 937,74,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.85631474,128.5266074,2022-05-31
156-1-000083,용산중학교인근,공영,노상,대구광역시 달서구 와룡로45길 72,대구광역시 달서구 용산동 888,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85416455,128.5323609,2022-05-31
156-1-000084,우방아파트 인근,공영,노상,대구광역시 달서구 장기로26길 30,대구광역시 달서구 성당동 725,5,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.84428745,128.5475166,2022-05-31
156-1-000085,원화공원 인근,공영,노상,대구광역시 달서구 당산동3길 11,대구광역시 달서구 성당동 701-5,22,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.84625957,128.5464382,2022-05-31
156-1-000086,월강수변공원 인근,공영,노상,대구광역시 달서구 월곡로 5,대구광역시 달서구 도원동 952-1,68,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.7988027,128.5482878,2022-05-31
156-1-000087,월배공원 인근,공영,노상,대구광역시 달서구 상원로 32,대구광역시 달서구 상인동 1421-22,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.81283464,128.5367433,2022-05-31
156-1-000088,월배로65길인근,공영,노상,대구광역시 달서구 월배로65길 39,대구광역시 달서구 송현동 1912-11,13,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82517614,128.5442418,2022-05-31
156-1-000089,월배로68안길인근,공영,노상,대구광역시 달서구 월배로72길 26,대구광역시 달서구 송현동 794-2,11,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82573061,128.5491485,2022-05-31
156-1-000090,월배로68안길인근,공영,노상,대구광역시 달서구 월배로72길 26,대구광역시 달서구 송현동 794-2,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82573061,128.5491485,2022-05-31
156-1-000091,월배로72길인근,공영,노상,대구광역시 달서구 월배로72길 52,대구광역시 달서구 송현동 798-151,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82513888,128.5504283,2022-05-31
156-1-000092,월배로74길인근,공영,노상,대구광역시 달서구 월배로72길 58,대구광역시 달서구 송현동 798-153,4,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.8249934,128.550699,2022-05-31
156-1-000093,월배로74서길인근,공영,노상,대구광역시 달서구 송현로8길 59,대구광역시 달서구 송현동 798-174,3,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82432893,128.550157,2022-05-31
156-1-000094,월배로74서길인근,공영,노상,대구광역시 달서구 월배로74서길 42,대구광역시 달서구 송현동 798-213,3,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82500133,128.5496304,2022-05-31
156-1-000095,월배로83길인근노상공영주차장,공영,노상,대구광역시 달서구 월배로 412,대구광역시 달서구 송현동 950,42,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83702469,128.5490605,2022-05-31
156-1-000096,월배로83길인근노상공영주차장,공영,노상,대구광역시 달서구 월배로 412,대구광역시 달서구 송현동 950,3,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83702469,128.5490605,2022-05-31
156-1-000097,월배로84길인근노상공영주차장,공영,노상,대구광역시 달서구 월배로 412,대구광역시 달서구 송현동 950,17,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83702469,128.5490605,2022-05-31
156-1-000098,월배로88길인근노상공영주차장,공영,노상,대구광역시 달서구 월배로 412,대구광역시 달서구 송현동 950,11,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83702469,128.5490605,2022-05-31
156-1-000099,월배로93길인근,공영,노상,대구광역시 달서구 구마로40길 21,대구광역시 달서구 송현동 50,22,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83523443,128.5502879,2022-05-31
156-1-000100,일광아파트 인근,공영,노상,대구광역시 달서구 죽전길 72,대구광역시 달서구 감삼동 39-4,6,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85496422,128.5405184,2022-05-31
156-1-000101,죽전1길 인근,공영,노상,대구광역시 달서구 죽전1길 120-36,대구광역시 달서구 죽전동 339,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85482041,128.5391902,2022-05-31
156-1-000102,죽전2길 인근,공영,노상,대구광역시 달서구 당산로41길 114,대구광역시 달서구 감삼동 45-24,2,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85306409,128.5420746,2022-05-31
156-1-000103,죽전동주민센터,공영,노상,대구광역시 달서구 와룡로54길 28,대구광역시 달서구 죽전동 204-12,17,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85578734,128.5398014,2022-05-31
156-1-000104,죽전초등학교,공영,노상,대구광역시 달서구 죽전길 127,대구광역시 달서구 죽전동 174-1,24,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85778773,128.5399257,2022-05-31
156-1-000105,중흥로12길인근,공영,노상,대구광역시 달서구 중흥로 68,대구광역시 달서구 송현동 1991,18,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82776098,128.5583931,2022-05-31
156-1-000106,중흥로16길인근,공영,노상,대구광역시 달서구 중흥로16길 33,대구광역시 달서구 송현동 2015-18,40,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.82732114,128.5580026,2022-05-31
156-1-000107,학산로47길인근,공영,노상,대구광역시 달서구 송현동길 16,대구광역시 달서구 송현동 185-30,9,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83043161,128.5500111,2022-05-31
156-1-000108,학산로50안길인근,공영,노상,대구광역시 달서구 송현동3길 2,대구광역시 달서구 송현동 185-16,2,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.83081636,128.5498267,2022-05-31
156-1-000109,학산로인근,공영,노상,대구광역시 달서구 학산로 54,대구광역시 달서구 월성동 367,18,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시청,053-803-4885,35.82932079,128.5345525,2022-05-31
156-1-000110,한양은하아파트 인근,공영,노상,대구광역시 달서구 상화북로 137,대구광역시 달서구 상인동 1474,23,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.81121157,128.5409041,2022-05-31
156-1-000111,호산로27길인근,공영,노상,대구광역시 달서구 호산로 125,대구광역시 달서구 파호동 89,55,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85025339,128.4736813,2022-05-31
156-1-000112,홈마트대곡점 인근,공영,노상,대구광역시 달서구 월곡로 113,대구광역시 달서구 도원동 616,13,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.80723777,128.5486004,2022-05-31
156-1-000113,신당로인근노상공영주차장,공영,노상,대구광역시 달서구 신당로 16,대구광역시 달서구 신당동 1815,84,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,1440,,,,,,,,,대구광역시 달서구청,053-667-3092,35.85350254,128.493922,2022-05-31
