"주차장관리번호",주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
154-1-000100,신천동로148길인근,공영,노상,,대구광역시 북구 대현동 524,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88431226,128.6043496,2022-07-25
154-1-000101,연암공원로10길인근,공영,노상,,대구광역시 북구 산격동 1436-10,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89419058,128.6011669,2022-07-25
154-1-000102,연암공원로14길인근,공영,노상,,대구광역시 북구 산격동 1186-111,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89678912,128.6016434,2022-07-25
154-1-000103,연암공원로28길인근,공영,노상,,대구광역시 북구 산격동 1499-2,4,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89104648,128.6059248,2022-07-25
154-1-000104,연암공원로32길인근,공영,노상,대구광역시 북구 연암공원로32길 1,대구광역시 북구 산격동 1203-12,34,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.90140838,128.6065689,2022-07-25
154-1-000105,연암공원로인근,공영,노상,,대구광역시 북구 산격동 975-2,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89154926,128.5959824,2022-07-25
154-1-000106,연암로인근,공영,노상,,대구광역시 북구 산격동 796-37,48,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.89623111,128.5951791,2022-07-25
154-1-000107,영송로인근,공영,노상,,대구광역시 북구 태전동 950,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.92990667,128.5449716,2022-07-25
154-1-000108,오봉로10길인근,공영,노상,,대구광역시 북구 노원동1가 273,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88989334,128.5776761,2022-07-25
154-1-000109,오봉로1길인근,공영,노상,,대구광역시 북구 노원동2가 1,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88867297,128.5696997,2022-07-25
154-1-000110,오봉로1길인근(보성아파트),공영,노상,,대구광역시 북구 노원동2가 1,11,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88867297,128.5696997,2022-07-25
154-1-000111,오봉로3길인근,공영,노상,,대구광역시 북구 노원동2가 1,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88867297,128.5696997,2022-07-25
154-1-000112,오봉로6길인근,공영,노상,,대구광역시 북구 노원동1가 273,18,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88989334,128.5776761,2022-07-25
154-1-000113,오봉로7길인근,공영,노상,,대구광역시 북구 노원동2가 1,19,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88867297,128.5696997,2022-07-25
154-1-000114,오봉로인근,공영,노상,,대구광역시 북구 노원동3가 1208,135,2,미시행,평일+토요일,09:00,18:00,09:00,18:00,00:00,00:00,유료,30,600,10,300,,3000,60000,,,대구광역시청,053-803-4882,35.89872725,128.5788096,2022-07-25
154-1-000115,옥산로3길인근,공영,노상,,대구광역시 북구 노원동1가 271,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88723663,128.5783228,2022-07-25
154-1-000116,옥산로5길인근,공영,노상,,대구광역시 북구 노원동1가 529,28,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88623358,128.5824381,2022-07-25
154-1-000117,옥산로9길인근,공영,노상,,대구광역시 북구 노원동1가 15-19,28,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88802114,128.581656,2022-07-25
154-1-000118,옥산로인근(북구),공영,노상,대구광역시 북구 고성북로 50-2,대구광역시 북구 고성동3가 143,25,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.88408994,128.5841447,2022-07-25
154-1-000119,원대로19길인근,공영,노상,대구광역시 북구 원대로19길 13,대구광역시 북구 노원동1가 382,25,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88623316,128.580491,2022-07-25
154-1-000120,원대로21길인근,공영,노상,,대구광역시 북구 노원동1가 529,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88623358,128.5824381,2022-07-25
154-1-000121,원대로23길인근,공영,노상,,대구광역시 북구 노원동1가 19-9,4,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88781541,128.5802848,2022-07-25
154-1-000122,원대로25길인근,공영,노상,,대구광역시 북구 노원동1가 19-6,31,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88803765,128.5827721,2022-07-25
154-1-000123,유통단지로21길인근,공영,노상,대구광역시 북구 유통단지로13길 8,대구광역시 북구 산격동 1580,42,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.90868017,128.6104761,2022-07-25
154-1-000124,중앙대로105길인근,공영,노상,,대구광역시 북구 칠성동2가 351-9,17,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88028319,128.5948636,2022-07-25
154-1-000125,중앙대로118길인근,공영,노상,대구광역시 북구 중앙대로118길 46,대구광역시 북구 침산동 101-3,19,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88338799,128.5987608,2022-07-25
154-1-000126,지하철대구역인근,공영,노상,,대구광역시 북구 칠성동2가 302-338,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,1000,10,500,,10000,100000,,,대구광역시 북구청,053-665-3012,35.87604689,128.599077,2022-07-25
154-1-000127,청운로인근,공영,노상,,대구광역시 북구 침산동 1693-1,7,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.89031801,128.5872373,2022-07-25
154-1-000128,칠곡중앙대로105길인근,공영,노상,,대구광역시 북구 읍내동 1304,75,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94426515,128.5488151,2022-07-25
154-1-000129,칠곡중앙대로75길인근,공영,노상,,대구광역시 북구 태전동 962,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.92943275,128.5458958,2022-07-25
154-1-000130,칠곡중앙대로77길인근,공영,노상,,대구광역시 북구 태전동 944,73,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93092533,128.5449343,2022-07-25
154-1-000131,칠곡중앙대로80길인근,공영,노상,,대구광역시 북구 태전동 1002,30,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.9302193,128.5512419,2022-07-25
154-1-000132,칠곡중앙대로86길인근,공영,노상,,대구광역시 북구 읍내동 1378,39,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93325493,128.5518879,2022-07-25
154-1-000133,칠곡중앙대로91길인근,공영,노상,,대구광역시 북구 관음동 1359,17,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93717123,128.5447664,2022-07-25
154-1-000134,칠곡중앙대로인근,공영,노상,,대구광역시 북구 읍내동 794-1,56,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.94497242,128.5511611,2022-07-25
154-1-000135,칠성공구상가앞,공영,노상,대구광역시 북구 칠성가구시장로2길 12,대구광역시 북구 칠성동1가 279-1,8,1,미시행,평일+토요일+공휴일,07:00,18:00,07:00,18:00,07:00,18:00,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.8748935,128.6070788,2022-07-25
154-1-000136,칠성교북편,공영,노상,,대구광역시 북구 대현동 389,10,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.87744154,128.6054199,2022-07-25
154-1-000137,칠성꽃시장,공영,노상,대구광역시 북구 중앙대로 484,대구광역시 북구 칠성동2가 302-94,23,1,미시행,평일+토요일+공휴일,08:00,18:00,08:00,18:00,08:00,18:00,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.87664626,128.5950555,2022-07-25
154-1-000138,칠성남로16길인근,공영,노상,,대구광역시 북구 칠성동2가 302-93,61,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.87724893,128.5926647,2022-07-25
154-1-000139,칠성남로2길인근,공영,노상,,대구광역시 북구 고성동1가 95-4,71,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8778702,128.5857581,2022-07-25
154-1-000140,칠성남로31길인근,공영,노상,대구광역시 북구 칠성남로 167,대구광역시 북구 칠성동2가 538-13,6,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8773027,128.5987311,2022-07-25
154-1-000141,칠성남로인근(고성동),공영,노상,,대구광역시 북구 고성동2가 110-41,102,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.87960404,128.5831811,2022-07-25
154-1-000142,칠성농협앞,공영,노상,대구광역시 북구 칠성시장로 29,대구광역시 북구 칠성동1가 171-12,30,1,미시행,평일+토요일+공휴일,07:00,18:00,07:00,18:00,07:00,18:00,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.8766329,128.6035994,2022-07-25
154-1-000143,칠성로17길인근,공영,노상,,대구광역시 북구 침산동 163-8,32,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88152381,128.5975294,2022-07-25
154-1-000144,칠성시장고가도로밑,공영,노상,,대구광역시 북구 침산동 78-7,76,1,미시행,평일+토요일+공휴일,07:00,18:00,07:00,18:00,07:00,18:00,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.88408481,128.6009608,2022-07-25
154-1-000145,칠성시장광로,공영,노상,,대구광역시 북구 칠성동2가 407-8,37,1,미시행,평일+토요일+공휴일,07:00,18:00,07:00,18:00,07:00,18:00,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.88002784,128.6019944,2022-07-25
154-1-000146,칠성시장남편,공영,노상,대구광역시 북구 칠성가구시장로2길 12,대구광역시 북구 칠성동1가 279-1,39,1,미시행,평일+토요일+공휴일,07:00,18:00,07:00,18:00,07:00,18:00,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.8748935,128.6070788,2022-07-25
154-1-000147,칠성시장동편,공영,노상,대구광역시 북구 칠성가구시장로2길 12,대구광역시 북구 칠성동1가 279-1,16,1,미시행,평일+토요일+공휴일,07:00,18:00,07:00,18:00,07:00,18:00,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.8748935,128.6070788,2022-07-25
154-1-000148,칠성시장방범초소,공영,노상,,대구광역시 북구 칠성동2가 409-24,24,1,미시행,평일+토요일+공휴일,06:30,18:30,06:30,18:30,06:30,18:30,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.87924963,128.6026119,2022-07-25
154-1-000149,칠성시장북편,공영,노상,대구광역시 북구 칠성가구시장로2길 12,대구광역시 북구 칠성동1가 279-1,9,1,미시행,평일+토요일+공휴일,07:00,18:00,07:00,18:00,07:00,18:00,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.8748935,128.6070788,2022-07-25
154-1-000150,칠성시장서편도로,공영,노상,,대구광역시 북구 칠성동1가 236-1,30,1,미시행,평일+토요일+공휴일,07:00,18:00,17:00,18:00,07:00,18:00,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.87695983,128.6017572,2022-07-25
154-1-000151,칠성전자상가앞,공영,노상,대구광역시 북구 칠성가구시장로2길 12,대구광역시 북구 칠성동1가 279-1,7,1,미시행,평일+토요일+공휴일,07:00,18:00,17:00,18:00,07:00,18:00,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.8748935,128.6070788,2022-07-25
154-1-000152,침산남로31길인근,공영,노상,대구광역시 북구 침산남로31길 11,대구광역시 북구 침산동 286-1,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88869225,128.5929184,2022-07-25
154-1-000153,침산남로39길인근,공영,노상,대구광역시 북구 침산남로 195,대구광역시 북구 침산동 5-1,18,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8872637,128.596993,2022-07-25
154-1-000154,침산남로9길인근,공영,노상,대구광역시 북구 침산남로9길 65-4,대구광역시 북구 침산동 1706-4,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8938443,128.5833779,2022-07-25
154-1-000155,침산로40길인근,공영,노상,대구광역시 북구 침산로 198,대구광역시 북구 침산동 531-3,4,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89371938,128.5900286,2022-07-25
154-1-000156,침산로42길인근,공영,노상,대구광역시 북구 침산로 208,대구광역시 북구 침산동 581,7,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89462057,128.5900122,2022-07-25
154-1-000157,침산로46길인근,공영,노상,대구광역시 북구 성북로5길 68,대구광역시 북구 침산동 565,3,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8965438,128.5890978,2022-07-25
154-1-000158,침산로48길인근,공영,노상,대구광역시 북구 침산로48길 6,대구광역시 북구 침산동 594,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89698438,128.5900278,2022-07-25
154-1-000159,침산로인근,공영,노상,대구광역시 북구 노원로 241,대구광역시 북구 침산동 823,30,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.9015759,128.5860551,2022-07-25
154-1-000160,태암교(동편),공영,노상,,대구광역시 북구 구암동 714,39,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.92741005,128.556086,2022-07-25
154-1-000161,태암교(서편),공영,노상,,대구광역시 북구 태전동 1030,49,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.92862298,128.5495201,2022-07-25
154-1-000162,태암남로1길인근,공영,노상,,대구광역시 북구 태전동 1041,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.92761837,128.5486904,2022-07-25
154-1-000163,태암로1길인근,공영,노상,,대구광역시 북구 태전동 1004,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.92970697,128.5485495,2022-07-25
154-1-000164,태암로2길인근,공영,노상,,대구광역시 북구 태전동 1039,31,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.92771303,128.5482365,2022-07-25
154-1-000165,태암로3길인근,공영,노상,,대구광역시 북구 태전동 1019,41,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.92905631,128.5496267,2022-07-25
154-1-000166,태암로4길인근,공영,노상,,대구광역시 북구 태전동 1043,25,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.92757107,128.5491776,2022-07-25
154-1-000167,태암로5길인근,공영,노상,,대구광역시 북구 태전동 1026,33,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.92945364,128.5514477,2022-07-25
154-1-000168,태암로6길인근,공영,노상,,대구광역시 북구 태전동 1045,42,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.92732892,128.5497322,2022-07-25
154-1-000169,팔거천서로35길인근,공영,노상,대구광역시 북구 팔거천서로 181,대구광역시 북구 읍내동 1351-2,35,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94037563,128.5565536,2022-07-25
154-1-000170,팔거천서로인근,공영,노상,,대구광역시 북구 태전동 1073-31,52,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.92661052,128.5503013,2022-07-25
154-1-000171,팔달로37길인근,공영,노상,,대구광역시 북구 노원동2가 1,27,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88867297,128.5696997,2022-07-25
154-1-000172,팔달로41길인근,공영,노상,,대구광역시 북구 노원동2가 1,90,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88867297,128.5696997,2022-07-25
154-1-000173,팔달북로2길인근,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,21,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8898311,128.5610742,2022-07-25
154-1-000174,팔달북로3길인근,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,68,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8898311,128.5610742,2022-07-25
154-1-000175,팔달북로7길인근,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,41,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8898311,128.5610742,2022-07-25
154-1-000176,팔달북로인근,공영,노상,대구광역시 북구 팔달북로 56,대구광역시 북구 노원동3가 436,100,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8929865,128.5591288,2022-07-25
154-1-000177,풍국면앞,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,16,3,미시행,평일,07:00,16:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,,,,,,대구광역시청,053-803-4882,35.8898311,128.5610742,2022-07-25
154-1-000178,한국농촌공사,공영,노상,대구광역시 북구 구암로 158,대구광역시 북구 구암동 651,30,3,미시행,평일+토요일,09:00,18:00,09:00,18:00,00:00,00:00,유료,30,400,10,200,,4000,40000,,,대구광역시청,053-803-4882,35.9313747,128.557711,2022-07-25
154-1-000179,힘나라2길인근,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,43,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8898311,128.5610742,2022-07-25
154-2-000180,1·2,공영,노외,대구광역시 북구 칠성남로 138,대구광역시 북구 칠성동2가 310-1,50,1,미시행,평일+토요일+공휴일,08:00,21:00,08:00,21:00,08:00,21:00,유료,30,1000,10,500,,,,현금,,대구광역시 북구청,053-665-3012,35.87750098,128.5952941,2022-07-25
154-2-000181,EXPO,공영,노외,,대구광역시 북구 복현동 478-5,18,2,미시행,평일+토요일+공휴일,08:00,20:00,08:00,20:00,08:00,20:00,유료,30,1000,60,2000,,10000,,현금,,대구광역시 북구청,053-665-3012,35.89213231,128.6214481,2022-07-25
154-2-000182,RGB Tower,공영,노외,대구광역시 북구 동천로 135-7,대구광역시 북구 동천동 903-4,52,3,미시행,평일+토요일+공휴일,12:00,21:00,12:00,23:59,00:00,23:59,유료,30,1000,60,1000,,1000,,현금,,대구광역시 북구청,053-665-3012,35.94355567,128.5599291,2022-07-25
154-2-000183,강북,공영,노외,대구광역시 북구 구암로32길 6-20,대구광역시 북구 구암동 653-1,16,3,미시행,평일+토요일+공휴일,06:00,21:00,06:00,21:00,06:00,21:00,유료,30,1500,10,200,,10000,70000,현금,,대구광역시 북구청,053-665-3012,35.93131704,128.5559931,2022-07-25
154-2-000184,경명여고앞,공영,노외,대구광역시 북구 칠성로17길 18 (경명여자중고등학교),대구광역시 북구 칠성동2가 385-2,40,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88072859,128.5984327,2022-07-25
154-2-000185,공단,공영,노외,대구광역시 북구 노원로 107,대구광역시 북구 노원동3가 183-19,34,3,미시행,평일+토요일,07:00,20:00,07:00,16:00,00:00,00:00,유료,60,1500,,,,7000,60000,현금,,대구광역시 북구청,053-665-3012,35.89622155,128.5726379,2022-07-25
154-2-000186,관음(공영),공영,노외,대구광역시 북구 관음중앙로 80,대구광역시 북구 관음동 448-1,169,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,600,10,300,,6000,80000,현금,,대구광역시 북구청,053-665-3012,35.94104819,128.5446936,2022-07-25
154-2-000187,관음동 1255-14공영,공영,노외,,대구광역시 북구 관음동 1255-14,6,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94386972,128.5445986,2022-07-25
154-2-000188,관음동1275-27공영,공영,노외,,대구광역시 북구 관음동 1275-27,6,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94410063,128.5456678,2022-07-25
154-2-000189,관음동1284-5공영,공영,노외,,대구광역시 북구 관음동 1284-5,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94424575,128.5471319,2022-07-25
154-2-000193,구수산(공영),공영,노외,,대구광역시 북구 읍내동 1077-1,48,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93807062,128.5526188,2022-07-25
154-2-000194,구암동주민센터(공영),공영,노외,대구광역시 북구 구암서로 32,대구광역시 북구 구암동 788-3,46,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.9389234,128.5660435,2022-07-25
154-2-000195,노곡교남단1(공영),공영,노외,,대구광역시 북구 노곡동 990,200,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.90182755,128.5664859,2022-07-25
154-2-000196,노곡교남단2(공영),공영,노외,,대구광역시 북구 노곡동 876,200,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.90040828,128.5646437,2022-07-25
154-2-000197,노원(공영),공영,노외,대구광역시 북구 옥산로7길 27-7,대구광역시 북구 노원동1가 16-1,82,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88820139,128.5806918,2022-07-25
154-2-000206,동변(공영),공영,노외,대구광역시 북구 동변로 89,대구광역시 북구 동변동 670,53,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.9210095,128.6033264,2022-07-25
154-2-000209,동천동복합청사공영,공영,노외,대구광역시 북구 대천로 81,대구광역시 북구 동천동 930-1,25,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93733721,128.5581853,2022-07-25
